"gene_id","gene_symbol","logFC","t","P.Value","adj.P.Val"
"ENSG00000125285","SOX21",0.0204787992733483,0.376956380126051,0.706301246581868,0.771745243205712
"ENSG00000226686","LINC01535",0.0257290763156894,0.37640890013979,0.706708002576518,0.77202097725204
"ENSG00000258818","RNASE4",-0.0199268762322555,-0.373975159386609,0.708517189993279,0.773828298376233
"ENSG00000105278","ZFR2",0.038509657066729,0.373532602750688,0.708846353983261,0.774018731145731
"ENSG00000156299","TIAM1",-0.0210925664559613,-0.373027155380741,0.709222361364633,0.774260219830386
"ENSG00000150275","PCDH15",-0.0219178308967553,-0.372370954621211,0.709710621579686,0.774624123095052
"ENSG00000169271","HSPB3",-0.0223658660427211,-0.371344114014014,0.710474903928647,0.775289070197127
"ENSG00000260911","RP11-196G11.2",-0.0375594770665323,-0.370824842502694,0.710861511314961,0.775541688102728
"ENSG00000205038","PKHD1L1",-0.0292886080153236,-0.370212174037138,0.711317750320638,0.775870146510295
"ENSG00000142494","SLC47A1",0.0199669059849125,0.369819405441995,0.71161028985519,0.776019945316456
"ENSG00000179455","MKRN3",0.0412430481032437,0.369531067011623,0.711825075424042,0.776084905608419
"ENSG00000120471","TP53AIP1",-0.0203617314856094,-0.36658303576171,0.71402239897613,0.778310877453815
"ENSG00000260570","RP11-24N18.1",0.0256039955078134,0.36578334155078,0.714618864133225,0.778791264312582
"ENSG00000249307","LINC01088",-0.0208597649501339,-0.365431597908776,0.714881273281029,0.778907467074558
"ENSG00000261684","RP11-265N6.1",0.035752503389349,0.363683194663332,0.716186124324296,0.780159176823852
"ENSG00000172733","PURG",-0.0201423925598626,-0.362903310429238,0.716768427981444,0.780623424070402
"ENSG00000118193","KIF14",0.0178308599273256,0.361792931764397,0.717597781238959,0.781356469119075
"ENSG00000260401","RP11-800A3.4",0.0249299430695042,0.361339260656042,0.717936728901504,0.781555333008386
"ENSG00000113211","PCDHB6",0.0231288501290249,0.360584363776887,0.71850085222029,0.781999186134404
"ENSG00000110169","HPX",-0.0321007650655321,-0.359058939949306,0.719641247888216,0.783069910650942
"ENSG00000237641","RP11-690I21.1",0.0305239939702724,0.357377447258759,0.720899044092683,0.784177768757684
"ENSG00000282221","RP11-27G14.4",-0.0209930993094683,-0.357278556116004,0.720973040595814,0.784177768757684
"ENSG00000147676","MAL2",0.00843890641293543,0.35659969277927,0.721481078980407,0.78449346788572
"ENSG00000267583","RP11-322E11.5",0.0186882898678311,0.356471414749838,0.721577091761286,0.78449346788572
"ENSG00000145692","BHMT",0.0244902446444274,0.356027743828801,0.721909201828206,0.784683915030659
"ENSG00000183878","UTY",0.0113689716060232,0.355459497339761,0.722334639692913,0.784941528787367
"ENSG00000262074","SNORD3B-2",-0.0361370429787564,-0.355291834184525,0.722460183095893,0.784941528787367
"ENSG00000236058","RP11-215A21.2",-0.00796189757584404,-0.354882546689296,0.722766682254263,0.785103934666808
"ENSG00000105255","FSD1",0.0266071911526884,0.351917460300025,0.724988445930351,0.787186212173981
"ENSG00000182901","RGS7",-0.0238967966154764,-0.35190404767102,0.724998501412237,0.787186212173981
"ENSG00000275718","CCL15",-0.0247855701102164,-0.351202767885827,0.725524318786133,0.787586103762628
"ENSG00000095203","EPB41L4B",0.0127715957981689,0.348995426651671,0.727180221549854,0.789212309040432
"ENSG00000175785","PRIMA1",0.0185487501804166,0.347910027799253,0.727994934778624,0.789925059438611
"ENSG00000172572","PDE3A",-0.0169180517824765,-0.345897569263537,0.729506324381235,0.791269914758356
"ENSG00000128709","HOXD9",-0.00910865651984884,-0.345838288243677,0.729550861407204,0.791269914758356
"ENSG00000163687","DNASE1L3",0.0247062111954514,0.343309220970872,0.731451764870082,0.793084135283569
